CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed,Scenario
2021-09-29,2021-09-27,Departure,16:50,Portland,FI665,Icelandair,16:48,Actual
2021-09-29,2021-09-27,Departure,16:50,Washington Dulles,FI645,Icelandair,16:56,Actual
2021-09-29,2021-09-27,Departure,17:00,New York JFK,FI615,Icelandair,17:12,Actual
2021-09-29,2021-09-27,Departure,17:05,Seattle,FI681,Icelandair,17:25,Actual
2021-09-29,2021-09-27,Departure,17:05,Toronto,FI603,Icelandair,17:26,Actual
2021-09-29,2021-09-27,Departure,17:15,Orlando,FI689,Icelandair,17:09,Actual
2021-09-29,2021-09-27,Departure,17:15,Boston,FI631,Icelandair,17:22,Actual
2021-09-29,2021-09-27,Departure,18:20,Amsterdam,HV6888,Transavia,19:02,Actual
2021-09-29,2021-09-27,Departure,19:20,Rome Fiumicino,W68266,Wizz Air,19:52,Actual
2021-09-29,2021-09-27,Departure,20:45,Katowice,W61168,Wizz Air,20:36,Actual
2021-09-29,2021-09-27,Departure,21:50,Barcelona,VY8561,Vueling,21:25,Actual
2021-09-29,2021-09-26,Departure,00:10,Varsjá,W61540,Wizz Air,00:10,Actual
2021-09-29,2021-09-26,Departure,00:45,París Orly,TO4041,Transavia,01:05,Actual
2021-09-29,2021-09-26,Departure,01:05,Munchen,LH2469,Lufthansa,00:52,Actual
2021-09-29,2021-09-26,Departure,01:30,Prag,OK461,Czech Airlines,01:27,Actual
2021-09-29,2021-09-26,Departure,01:35,Madríd,I23661,Iberia Express,01:32,Actual
2021-09-29,2021-09-26,Departure,06:00,Berlin Brandenburg,OG700,Play,05:51,Actual
2021-09-29,2021-09-26,Departure,06:00,París CDG,OG400,Play,05:50,Actual
2021-09-29,2021-09-26,Departure,06:30,London Stansted,OG800,Play,06:28,Actual
2021-09-29,2021-09-26,Departure,07:20,Munchen,FI532,Icelandair,07:17,Actual
2021-09-29,2021-09-26,Departure,07:20,Zurich,FI568,Icelandair,07:14,Actual
2021-09-29,2021-09-26,Departure,07:25,Frankfurt,FI520,Icelandair,07:24,Actual
2021-09-29,2021-09-26,Departure,07:30,Helsinki,FI342,Icelandair,Aflýst,Actual
2021-09-29,2021-09-26,Departure,07:30,Dublin,FI416,Icelandair,07:33,Actual
2021-09-29,2021-09-26,Departure,07:35,Stokkhólmur,FI306,Icelandair,07:30,Actual
2021-09-29,2021-09-26,Departure,07:35,Glasgow,FI430,Icelandair,07:42,Actual
2021-09-29,2021-09-26,Departure,07:40,London Heathrow,FI450,Icelandair,07:43,Actual
2021-09-29,2021-09-26,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,07:38,Actual
2021-09-29,2021-09-26,Departure,07:40,Brussel,FI554,Icelandair,07:35,Actual
2021-09-29,2021-09-26,Departure,07:40,París CDG,FI542,Icelandair,07:37,Actual
2021-09-29,2021-09-26,Departure,07:40,Amsterdam,FI500,Icelandair,07:38,Actual
2021-09-29,2021-09-26,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,07:41,Actual
2021-09-29,2021-09-26,Departure,07:50,Osló,FI318,Icelandair,07:43,Actual
2021-09-29,2021-09-26,Departure,07:50,Hamborg,FI510,Icelandair,07:51,Actual
2021-09-29,2021-09-26,Departure,08:00,Manchester,FI440,Icelandair,07:52,Actual
2021-09-29,2021-09-26,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,07:56,Actual
2021-09-29,2021-09-26,Departure,09:15,Manchester,EZY1806,EasyJet,09:15,Actual
2021-09-29,2021-09-26,Departure,09:30,Minneapolis St Paul,DL261,Delta,09:28,Actual
2021-09-29,2021-09-26,Departure,09:35,London Luton,EZY2296,EasyJet,09:32,Actual
2021-09-29,2021-09-26,Departure,09:55,Kaupmannahöfn,SK596,SAS,09:57,Actual
2021-09-29,2021-09-26,Departure,10:00,Osló,DY1171,Norwegian,09:53,Actual
2021-09-29,2021-09-26,Departure,10:30,Chicago,UA913,United Airlines,10:24,Actual
2021-09-29,2021-09-26,Departure,11:15,New York JFK,DL247,Delta,11:15,Actual
2021-09-29,2021-09-26,Departure,11:20,New York Newark,UA967,United Airlines,11:04,Actual
2021-09-29,2021-09-26,Departure,14:20,Napoli Capodichino,W68434,Wizz Air,14:20,Actual
2021-09-29,2021-09-26,Departure,15:10,Riga,BT170,Air Baltic,15:14,Actual
2021-09-29,2021-09-26,Departure,15:15,Kaupmannahöfn,OG904,Play,15:06,Actual
2021-09-29,2021-09-26,Departure,15:25,Edinborg,EZY6942,EasyJet,15:27,Actual
2021-09-29,2021-09-26,Departure,16:10,London Heathrow,FI454,Icelandair,16:10,Actual
2021-09-29,2021-09-26,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,17:09,Actual
2021-09-29,2021-09-26,Departure,16:15,Osló,SK4788,SAS,Aflýst,Actual
2021-09-29,2021-09-26,Departure,16:25,Stokkhólmur,FI312,Icelandair,16:20,Actual
2021-09-29,2021-09-26,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,16:38,Actual
2021-09-29,2021-09-26,Departure,16:45,Chicago,FI853,Icelandair,16:38,Actual
2021-09-29,2021-09-26,Departure,16:50,Washington Dulles,FI645,Icelandair,16:47,Actual
2021-09-29,2021-09-26,Departure,16:55,Denver,FI671,Icelandair,16:53,Actual
2021-09-29,2021-09-26,Departure,17:00,New York Newark,FI623,Icelandair,16:54,Actual
2021-09-29,2021-09-26,Departure,17:00,New York JFK,FI615,Icelandair,16:46,Actual
2021-09-29,2021-09-26,Departure,17:05,Seattle,FI681,Icelandair,17:02,Actual
2021-09-29,2021-09-26,Departure,17:05,Toronto,FI603,Icelandair,17:01,Actual
2021-09-29,2021-09-26,Departure,17:15,Boston,FI631,Icelandair,17:12,Actual
2021-09-29,2021-09-26,Departure,20:05,Amsterdam,HV6886,Transavia,20:00,Actual
2021-09-29,2021-09-26,Departure,20:50,Riga,W62598,Wizz Air,20:50,Actual
2021-09-29,2021-09-25,Departure,00:25,Frankfurt,LH869,Lufthansa,00:46,Actual
2021-09-29,2021-09-25,Departure,07:20,Zurich,FI568,Icelandair,07:25,Actual
2021-09-29,2021-09-25,Departure,07:20,Munchen,FI532,Icelandair,07:16,Actual
2021-09-29,2021-09-25,Departure,07:25,Frankfurt,FI520,Icelandair,07:25,Actual
2021-09-29,2021-09-25,Departure,07:30,Dublin,FI416,Icelandair,07:32,Actual
2021-09-29,2021-09-25,Departure,07:35,Stokkhólmur,FI306,Icelandair,07:34,Actual
2021-09-29,2021-09-25,Departure,07:40,London Heathrow,FI450,Icelandair,07:33,Actual
2021-09-29,2021-09-25,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,07:34,Actual
2021-09-29,2021-09-25,Departure,07:40,París CDG,FI542,Icelandair,07:34,Actual
2021-09-29,2021-09-25,Departure,07:40,Brussel,FI554,Icelandair,07:39,Actual
2021-09-29,2021-09-25,Departure,07:40,Amsterdam,FI500,Icelandair,07:41,Actual
2021-09-29,2021-09-25,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,07:48,Actual
2021-09-29,2021-09-25,Departure,07:45,París CDG,FI544,Icelandair,07:39,Actual
2021-09-29,2021-09-25,Departure,07:50,Osló,FI318,Icelandair,07:48,Actual
2021-09-29,2021-09-25,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Aflýst,Actual
2021-09-29,2021-09-25,Departure,08:40,Tenerife South,FI580,Icelandair,08:41,Actual
2021-09-29,2021-09-25,Departure,09:20,Dortmund,W64714,Wizz Air,09:13,Actual
2021-09-29,2021-09-25,Departure,09:20,Boston,FI635,Icelandair,09:15,Actual
2021-09-29,2021-09-25,Departure,09:30,Minneapolis St Paul,DL261,Delta,09:25,Actual
2021-09-29,2021-09-25,Departure,09:55,Kaupmannahöfn,SK596,SAS,09:57,Actual
2021-09-29,2021-09-25,Departure,10:10,Tenerife South,OG620,Play,10:13,Actual
2021-09-29,2021-09-25,Departure,10:10,London Heathrow,BA801,British Airways,10:03,Actual
2021-09-29,2021-09-25,Departure,10:30,Chicago,UA913,United Airlines,10:20,Actual
2021-09-29,2021-09-25,Departure,11:15,New York JFK,DL247,Delta,11:10,Actual
2021-09-29,2021-09-25,Departure,11:20,New York Newark,UA967,United Airlines,10:59,Actual
2021-09-29,2021-09-25,Departure,13:35,Frankfurt,LH857,Lufthansa,13:29,Actual
2021-09-29,2021-09-25,Departure,14:00,Mílanó,FI592,Icelandair,13:49,Actual
2021-09-29,2021-09-25,Departure,15:15,Alicante,OG604,Play,15:10,Actual
2021-09-29,2021-09-25,Departure,16:25,Búdapest,W62428,Wizz Air,16:41,Actual
2021-09-29,2021-09-25,Departure,16:30,Zurich,WK301,Edelweiss,16:37,Actual
2021-09-29,2021-09-25,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,16:48,Actual
2021-09-29,2021-09-25,Departure,16:45,Chicago,FI853,Icelandair,16:51,Actual
2021-09-29,2021-09-25,Departure,16:50,Portland,FI665,Icelandair,17:04,Actual
2021-09-29,2021-09-25,Departure,16:50,Washington Dulles,FI645,Icelandair,16:49,Actual
2021-09-29,2021-09-25,Departure,16:55,Denver,FI671,Icelandair,17:02,Actual
2021-09-29,2021-09-25,Departure,17:00,New York JFK,FI615,Icelandair,16:56,Actual
2021-09-29,2021-09-25,Departure,17:00,New York Newark,FI623,Icelandair,16:55,Actual
2021-09-29,2021-09-25,Departure,17:05,Seattle,FI681,Icelandair,17:29,Actual
2021-09-29,2021-09-25,Departure,17:05,Toronto,FI603,Icelandair,17:36,Actual
2021-09-29,2021-09-25,Departure,17:15,Boston,FI631,Icelandair,17:09,Actual
2021-09-29,2021-09-25,Departure,17:50,Seattle,FI683,Icelandair,Aflýst,Actual
2021-09-29,2021-09-25,Departure,17:50,Vín,W62858,Wizz Air,17:59,Actual
2021-09-29,2021-09-25,Departure,18:50,Wroclaw,W61898,Wizz Air,18:49,Actual
2021-09-29,2021-09-25,Departure,20:10,Mílanó,W65566,Wizz Air,20:34,Actual
2021-09-29,2021-09-25,Departure,20:50,Gdansk,W61774,Wizz Air,21:15,Actual
2021-09-29,2021-09-25,Departure,21:50,Barcelona,VY8561,Vueling,21:37,Actual
