CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed,Scenario
2021-09-15,2021-09-13,Departure,09:20,Boston,FI635,Icelandair,09:07,Actual
2021-09-15,2021-09-13,Departure,09:30,Minneapolis St Paul,DL261,Delta,11:07,Actual
2021-09-15,2021-09-13,Departure,10:30,Kaupmannahöfn,SK596,SAS,10:30,Actual
2021-09-15,2021-09-13,Departure,10:30,Chicago,UA913,United Airlines,10:18,Actual
2021-09-15,2021-09-13,Departure,11:00,Osló,SK4788,SAS,10:55,Actual
2021-09-15,2021-09-13,Departure,11:15,Manchester,LS4088,JET2.Com,11:21,Actual
2021-09-15,2021-09-13,Departure,11:15,New York JFK,DL247,Delta,11:14,Actual
2021-09-15,2021-09-13,Departure,11:20,New York Newark,UA967,United Airlines,11:15,Actual
2021-09-15,2021-09-13,Departure,11:40,Vagar,RC402,Atlantic Airways,11:32,Actual
2021-09-15,2021-09-13,Departure,15:10,Riga,BT170,Air Baltic,15:20,Actual
2021-09-15,2021-09-13,Departure,15:15,Kaupmannahöfn,OG904,Play,14:59,Actual
2021-09-15,2021-09-13,Departure,15:15,Barcelona,OG614,Play,15:07,Actual
2021-09-15,2021-09-13,Departure,16:00,París CDG,FI540,Icelandair,15:51,Actual
2021-09-15,2021-09-13,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,17:01,Actual
2021-09-15,2021-09-13,Departure,16:10,London Heathrow,FI454,Icelandair,16:10,Actual
2021-09-15,2021-09-13,Departure,16:40,Billund,FI274,Icelandair,16:39,Actual
2021-09-15,2021-09-13,Departure,16:45,Chicago,FI853,Icelandair,16:43,Actual
2021-09-15,2021-09-13,Departure,16:50,Portland,FI665,Icelandair,16:47,Actual
2021-09-15,2021-09-13,Departure,16:50,Washington Dulles,FI645,Icelandair,16:48,Actual
2021-09-15,2021-09-13,Departure,16:55,Denver,FI671,Icelandair,17:10,Actual
2021-09-15,2021-09-13,Departure,17:00,New York JFK,FI615,Icelandair,17:12,Actual
2021-09-15,2021-09-13,Departure,17:05,Toronto,FI603,Icelandair,17:58,Actual
2021-09-15,2021-09-13,Departure,17:05,Seattle,FI681,Icelandair,17:05,Actual
2021-09-15,2021-09-13,Departure,17:15,Boston,FI631,Icelandair,17:05,Actual
2021-09-15,2021-09-13,Departure,17:15,Orlando,FI689,Icelandair,17:06,Actual
2021-09-15,2021-09-13,Departure,18:20,Amsterdam,HV6888,Transavia,18:34,Actual
2021-09-15,2021-09-13,Departure,19:20,Rome Fiumicino,W68266,Wizz Air,19:55,Actual
2021-09-15,2021-09-13,Departure,21:50,Barcelona,VY8561,Vueling,21:29,Actual
2021-09-15,2021-09-12,Departure,00:10,Varsjá,W61540,Wizz Air,23:57,Actual
2021-09-15,2021-09-12,Departure,00:45,París Orly,TO4041,Transavia,00:45,Actual
2021-09-15,2021-09-12,Departure,01:05,Munchen,LH2469,Lufthansa,01:13,Actual
2021-09-15,2021-09-12,Departure,01:30,Prag,OK461,Czech Airlines,01:26,Actual
2021-09-15,2021-09-12,Departure,01:40,Madríd,I23661,Iberia Express,01:40,Actual
2021-09-15,2021-09-12,Departure,06:00,Berlin Brandenburg,OG700,Play,06:00,Actual
2021-09-15,2021-09-12,Departure,06:00,París CDG,OG400,Play,06:00,Actual
2021-09-15,2021-09-12,Departure,06:30,London Stansted,OG800,Play,06:19,Actual
2021-09-15,2021-09-12,Departure,07:20,Munchen,FI532,Icelandair,07:28,Actual
2021-09-15,2021-09-12,Departure,07:20,Zurich,FI568,Icelandair,07:25,Actual
2021-09-15,2021-09-12,Departure,07:25,Frankfurt,FI520,Icelandair,07:26,Actual
2021-09-15,2021-09-12,Departure,07:30,Helsinki,FI342,Icelandair,15:04,Actual
2021-09-15,2021-09-12,Departure,07:30,Dublin,FI416,Icelandair,07:25,Actual
2021-09-15,2021-09-12,Departure,07:35,Glasgow,FI430,Icelandair,07:27,Actual
2021-09-15,2021-09-12,Departure,07:35,Stokkhólmur,FI306,Icelandair,07:36,Actual
2021-09-15,2021-09-12,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,07:41,Actual
2021-09-15,2021-09-12,Departure,07:40,Amsterdam,FI500,Icelandair,07:41,Actual
2021-09-15,2021-09-12,Departure,07:40,Brussel,FI554,Icelandair,07:26,Actual
2021-09-15,2021-09-12,Departure,07:40,París CDG,FI542,Icelandair,07:37,Actual
2021-09-15,2021-09-12,Departure,07:40,London Heathrow,FI450,Icelandair,07:42,Actual
2021-09-15,2021-09-12,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,07:48,Actual
2021-09-15,2021-09-12,Departure,07:50,Osló,FI318,Icelandair,07:45,Actual
2021-09-15,2021-09-12,Departure,07:50,Hamborg,FI510,Icelandair,07:51,Actual
2021-09-15,2021-09-12,Departure,08:00,Manchester,FI440,Icelandair,07:51,Actual
2021-09-15,2021-09-12,Departure,09:15,Manchester,EZY1806,EasyJet,09:15,Actual
2021-09-15,2021-09-12,Departure,09:30,Minneapolis St Paul,DL261,Delta,Hlið opið,Actual
2021-09-15,2021-09-12,Departure,09:35,London Luton,EZY2296,EasyJet,09:27,Actual
2021-09-15,2021-09-12,Departure,09:55,Kaupmannahöfn,SK596,SAS,10:15,Actual
2021-09-15,2021-09-12,Departure,10:00,Osló,DY1171,Norwegian,09:52,Actual
2021-09-15,2021-09-12,Departure,10:30,Chicago,UA913,United Airlines,10:12,Actual
2021-09-15,2021-09-12,Departure,11:15,New York JFK,DL247,Delta,11:23,Actual
2021-09-15,2021-09-12,Departure,11:20,New York Newark,UA967,United Airlines,11:03,Actual
2021-09-15,2021-09-12,Departure,14:00,Hamborg,EW7809,Eurowings,14:00,Actual
2021-09-15,2021-09-12,Departure,15:10,Riga,BT170,Air Baltic,15:19,Actual
2021-09-15,2021-09-12,Departure,15:25,Edinborg,EZY6942,EasyJet,15:15,Actual
2021-09-15,2021-09-12,Departure,15:55,Frankfurt,FI524,Icelandair,16:04,Actual
2021-09-15,2021-09-12,Departure,16:00,París CDG,FI540,Icelandair,15:50,Actual
2021-09-15,2021-09-12,Departure,16:00,Amsterdam,FI504,Icelandair,16:13,Actual
2021-09-15,2021-09-12,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,16:05,Actual
2021-09-15,2021-09-12,Departure,16:10,London Heathrow,FI454,Icelandair,16:13,Actual
2021-09-15,2021-09-12,Departure,16:15,Osló,SK4788,SAS,Aflýst,Actual
2021-09-15,2021-09-12,Departure,16:25,Stokkhólmur,FI312,Icelandair,16:16,Actual
2021-09-15,2021-09-12,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,16:51,Actual
2021-09-15,2021-09-12,Departure,16:45,Chicago,FI853,Icelandair,16:44,Actual
2021-09-15,2021-09-12,Departure,16:45,Katowice,W61168,Wizz Air,17:16,Actual
2021-09-15,2021-09-12,Departure,16:50,Washington Dulles,FI645,Icelandair,16:53,Actual
2021-09-15,2021-09-12,Departure,16:55,Denver,FI671,Icelandair,17:09,Actual
2021-09-15,2021-09-12,Departure,17:00,New York Newark,FI623,Icelandair,17:06,Actual
2021-09-15,2021-09-12,Departure,17:00,New York JFK,FI615,Icelandair,17:11,Actual
2021-09-15,2021-09-12,Departure,17:05,Toronto,FI603,Icelandair,17:28,Actual
2021-09-15,2021-09-12,Departure,17:05,Seattle,FI681,Icelandair,17:23,Actual
2021-09-15,2021-09-12,Departure,17:15,Boston,FI631,Icelandair,17:18,Actual
2021-09-15,2021-09-12,Departure,20:05,Amsterdam,HV6886,Transavia,22:15,Actual
2021-09-15,2021-09-12,Departure,20:50,Riga,W62598,Wizz Air,23:33,Actual
2021-09-15,2021-09-11,Departure,00:25,Frankfurt,LH869,Lufthansa,00:36,Actual
2021-09-15,2021-09-11,Departure,07:20,Zurich,FI568,Icelandair,07:35,Actual
2021-09-15,2021-09-11,Departure,07:20,Munchen,FI532,Icelandair,07:22,Actual
2021-09-15,2021-09-11,Departure,07:20,Genf,FI564,Icelandair,07:14,Actual
2021-09-15,2021-09-11,Departure,07:25,Frankfurt,FI520,Icelandair,07:27,Actual
2021-09-15,2021-09-11,Departure,07:30,Dublin,FI416,Icelandair,07:22,Actual
2021-09-15,2021-09-11,Departure,07:35,Stokkhólmur,FI306,Icelandair,07:24,Actual
2021-09-15,2021-09-11,Departure,07:40,París CDG,FI542,Icelandair,07:53,Actual
2021-09-15,2021-09-11,Departure,07:40,Brussel,FI554,Icelandair,07:41,Actual
2021-09-15,2021-09-11,Departure,07:40,Amsterdam,FI500,Icelandair,07:43,Actual
2021-09-15,2021-09-11,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,07:34,Actual
2021-09-15,2021-09-11,Departure,07:40,London Heathrow,FI450,Icelandair,07:43,Actual
2021-09-15,2021-09-11,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,07:40,Actual
2021-09-15,2021-09-11,Departure,07:50,Osló,FI318,Icelandair,07:40,Actual
2021-09-15,2021-09-11,Departure,07:50,Amsterdam,FI506,Icelandair,07:43,Actual
2021-09-15,2021-09-11,Departure,08:40,Tenerife South,FI580,Icelandair,08:38,Actual
2021-09-15,2021-09-11,Departure,09:15,Mílanó,W65566,Wizz Air,09:42,Actual
2021-09-15,2021-09-11,Departure,09:20,Dortmund,W64714,Wizz Air,09:39,Actual
2021-09-15,2021-09-11,Departure,09:20,Boston,FI635,Icelandair,09:15,Actual
2021-09-15,2021-09-11,Departure,09:30,Minneapolis St Paul,DL261,Delta,09:33,Actual
2021-09-15,2021-09-11,Departure,09:55,Kaupmannahöfn,SK596,SAS,09:52,Actual
2021-09-15,2021-09-11,Departure,10:10,Tenerife South,OG620,Play,10:25,Actual
2021-09-15,2021-09-11,Departure,10:10,London Heathrow,BA801,British Airways,10:21,Actual
2021-09-15,2021-09-11,Departure,10:30,Chicago,UA913,United Airlines,10:13,Actual
2021-09-15,2021-09-11,Departure,11:15,New York JFK,DL247,Delta,11:09,Actual
2021-09-15,2021-09-11,Departure,11:20,New York Newark,UA967,United Airlines,10:57,Actual
2021-09-15,2021-09-11,Departure,13:35,Frankfurt,LH857,Lufthansa,13:28,Actual
2021-09-15,2021-09-11,Departure,14:00,Mílanó,FI592,Icelandair,13:58,Actual
2021-09-15,2021-09-11,Departure,15:00,Madríd,FI594,Icelandair,14:56,Actual
2021-09-15,2021-09-11,Departure,15:00,Barcelona,FI596,Icelandair,14:56,Actual
2021-09-15,2021-09-11,Departure,15:15,Alicante,OG604,Play,15:07,Actual
2021-09-15,2021-09-11,Departure,16:25,Búdapest,W62428,Wizz Air,16:30,Actual
2021-09-15,2021-09-11,Departure,16:30,Zurich,WK301,Edelweiss,16:33,Actual
2021-09-15,2021-09-11,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,16:40,Actual
2021-09-15,2021-09-11,Departure,16:45,Chicago,FI853,Icelandair,16:43,Actual
2021-09-15,2021-09-11,Departure,16:50,Portland,FI665,Icelandair,16:51,Actual
2021-09-15,2021-09-11,Departure,16:50,Washington Dulles,FI645,Icelandair,17:10,Actual
2021-09-15,2021-09-11,Departure,16:55,Denver,FI671,Icelandair,17:30,Actual
2021-09-15,2021-09-11,Departure,17:00,New York Newark,FI623,Icelandair,16:54,Actual
2021-09-15,2021-09-11,Departure,17:00,New York JFK,FI615,Icelandair,16:59,Actual
2021-09-15,2021-09-11,Departure,17:05,Toronto,FI603,Icelandair,17:34,Actual
2021-09-15,2021-09-11,Departure,17:05,Seattle,FI681,Icelandair,17:02,Actual
2021-09-15,2021-09-11,Departure,17:15,Boston,FI631,Icelandair,17:08,Actual
2021-09-15,2021-09-11,Departure,17:50,Vín,W62858,Wizz Air,18:29,Actual
2021-09-15,2021-09-11,Departure,17:50,Seattle,FI683,Icelandair,17:42,Actual
2021-09-15,2021-09-11,Departure,18:50,Wroclaw,W61898,Wizz Air,18:38,Actual
2021-09-15,2021-09-11,Departure,20:50,Gdansk,W61774,Wizz Air,20:46,Actual
2021-09-15,2021-09-11,Departure,21:50,Barcelona,VY8561,Vueling,21:34,Actual
2021-09-15,2021-09-10,Departure,00:05,Varsjá,W61540,Wizz Air,00:11,Actual
2021-09-15,2021-09-10,Departure,00:30,Dusseldorf,EW9281,Eurowings,01:00,Actual
2021-09-15,2021-09-10,Departure,01:05,Munchen,LH2469,Lufthansa,00:52,Actual
2021-09-15,2021-09-10,Departure,07:20,Munchen,FI532,Icelandair,07:23,Actual
2021-09-15,2021-09-10,Departure,07:20,Zurich,FI568,Icelandair,07:20,Actual
2021-09-15,2021-09-10,Departure,07:25,Frankfurt,FI520,Icelandair,07:22,Actual
2021-09-15,2021-09-10,Departure,07:30,Helsinki,FI342,Icelandair,07:19,Actual
2021-09-15,2021-09-10,Departure,07:35,Glasgow,FI430,Icelandair,07:27,Actual
2021-09-15,2021-09-10,Departure,07:35,Stokkhólmur,FI306,Icelandair,07:28,Actual
2021-09-15,2021-09-10,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,07:39,Actual
2021-09-15,2021-09-10,Departure,07:40,París CDG,FI542,Icelandair,07:31,Actual
2021-09-15,2021-09-10,Departure,07:40,Amsterdam,FI500,Icelandair,07:38,Actual
2021-09-15,2021-09-10,Departure,07:40,London Heathrow,FI450,Icelandair,07:40,Actual
2021-09-15,2021-09-10,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,07:45,Actual
2021-09-15,2021-09-10,Departure,07:50,Osló,FI318,Icelandair,Aflýst,Actual
2021-09-15,2021-09-10,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,07:55,Actual
2021-09-15,2021-09-10,Departure,08:00,Manchester,FI440,Icelandair,08:03,Actual
2021-09-15,2021-09-10,Departure,08:50,Amsterdam,HV6888,Transavia,08:50,Actual
2021-09-15,2021-09-10,Departure,09:30,Minneapolis St Paul,DL261,Delta,09:23,Actual
2021-09-15,2021-09-10,Departure,09:30,London Luton,EZY2296,EasyJet,09:27,Actual
2021-09-15,2021-09-10,Departure,10:30,Kaupmannahöfn,SK596,SAS,Aflýst,Actual
2021-09-15,2021-09-10,Departure,10:30,Chicago,UA913,United Airlines,10:04,Actual
2021-09-15,2021-09-10,Departure,11:15,New York JFK,DL247,Delta,11:00,Actual
2021-09-15,2021-09-10,Departure,11:20,New York Newark,UA967,United Airlines,11:05,Actual
2021-09-15,2021-09-10,Departure,11:40,Vagar,RC402,Atlantic Airways,11:28,Actual
2021-09-15,2021-09-10,Departure,15:10,Riga,BT170,Air Baltic,15:26,Actual
2021-09-15,2021-09-10,Departure,15:15,Barcelona,OG614,Play,15:15,Actual
2021-09-15,2021-09-10,Departure,15:15,Kaupmannahöfn,OG904,Play,15:04,Actual
2021-09-15,2021-09-10,Departure,15:55,Frankfurt,FI524,Icelandair,15:51,Actual
2021-09-15,2021-09-10,Departure,16:00,París CDG,FI540,Icelandair,15:57,Actual
2021-09-15,2021-09-10,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,16:09,Actual
2021-09-15,2021-09-10,Departure,16:40,Billund,FI274,Icelandair,16:35,Actual
2021-09-15,2021-09-10,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,16:47,Actual
2021-09-15,2021-09-10,Departure,16:45,Chicago,FI853,Icelandair,16:39,Actual
2021-09-15,2021-09-10,Departure,16:50,Washington Dulles,FI645,Icelandair,16:59,Actual
2021-09-15,2021-09-10,Departure,16:55,Denver,FI671,Icelandair,16:53,Actual
2021-09-15,2021-09-10,Departure,17:00,New York JFK,FI615,Icelandair,17:03,Actual
2021-09-15,2021-09-10,Departure,17:00,New York Newark,FI623,Icelandair,16:57,Actual
2021-09-15,2021-09-10,Departure,17:05,Toronto,FI603,Icelandair,18:21,Actual
2021-09-15,2021-09-10,Departure,17:05,Seattle,FI681,Icelandair,17:01,Actual
2021-09-15,2021-09-10,Departure,17:15,Orlando,FI689,Icelandair,17:16,Actual
2021-09-15,2021-09-10,Departure,17:15,Boston,FI631,Icelandair,17:55,Actual
2021-09-15,2021-09-10,Departure,19:20,Rome Fiumicino,W68266,Wizz Air,19:54,Actual
2021-09-15,2021-09-09,Departure,00:25,Frankfurt,LH869,Lufthansa,00:15,Actual
2021-09-15,2021-09-09,Departure,00:30,Frankfurt,KLJ2703,JSC KlasJet,00:57,Actual
2021-09-15,2021-09-09,Departure,01:30,Prag,OK461,Czech Airlines,01:32,Actual
2021-09-15,2021-09-09,Departure,06:00,París CDG,OG400,Play,05:48,Actual
2021-09-15,2021-09-09,Departure,06:00,Berlin Brandenburg,OG700,Play,05:52,Actual
2021-09-15,2021-09-09,Departure,06:30,London Stansted,OG800,Play,06:24,Actual
2021-09-15,2021-09-09,Departure,07:20,Munchen,FI532,Icelandair,07:12,Actual
2021-09-15,2021-09-09,Departure,07:20,Zurich,FI568,Icelandair,07:21,Actual
2021-09-15,2021-09-09,Departure,07:25,Frankfurt,FI520,Icelandair,07:33,Actual
2021-09-15,2021-09-09,Departure,07:30,Dublin,FI416,Icelandair,07:41,Actual
2021-09-15,2021-09-09,Departure,07:35,Glasgow,FI430,Icelandair,07:33,Actual
2021-09-15,2021-09-09,Departure,07:35,Stokkhólmur,FI306,Icelandair,07:24,Actual
2021-09-15,2021-09-09,Departure,07:40,London Heathrow,FI450,Icelandair,07:43,Actual
2021-09-15,2021-09-09,Departure,07:40,Amsterdam,FI500,Icelandair,07:35,Actual
2021-09-15,2021-09-09,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,07:40,Actual
2021-09-15,2021-09-09,Departure,07:40,Brussel,FI554,Icelandair,07:36,Actual
2021-09-15,2021-09-09,Departure,07:40,París CDG,FI542,Icelandair,07:31,Actual
2021-09-15,2021-09-09,Departure,07:45,París CDG,FI544,Icelandair,07:42,Actual
2021-09-15,2021-09-09,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,07:53,Actual
2021-09-15,2021-09-09,Departure,07:50,Osló,FI318,Icelandair,07:59,Actual
2021-09-15,2021-09-09,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,07:59,Actual
2021-09-15,2021-09-09,Departure,08:00,Manchester,FI440,Icelandair,07:50,Actual
2021-09-15,2021-09-09,Departure,08:45,London Luton,EZY2296,EasyJet,08:40,Actual
2021-09-15,2021-09-09,Departure,08:50,Alicante,FI1582,Icelandair,08:46,Actual
2021-09-15,2021-09-09,Departure,08:55,Hamborg,EW7809,Eurowings,08:41,Actual
2021-09-15,2021-09-09,Departure,09:00,Manchester,EZY1806,EasyJet,08:53,Actual
2021-09-15,2021-09-09,Departure,09:30,Minneapolis St Paul,DL261,Delta,09:20,Actual
2021-09-15,2021-09-09,Departure,10:30,Chicago,UA913,United Airlines,10:03,Actual
2021-09-15,2021-09-09,Departure,10:40,London Heathrow,BA801,British Airways,10:35,Actual
2021-09-15,2021-09-09,Departure,11:15,Manchester,LS4088,JET2.Com,11:13,Actual
2021-09-15,2021-09-09,Departure,11:15,New York JFK,DL247,Delta,11:12,Actual
2021-09-15,2021-09-09,Departure,11:20,New York Newark,UA967,United Airlines,11:07,Actual
2021-09-15,2021-09-09,Departure,11:20,Osló,DY1171,Norwegian,11:19,Actual
2021-09-15,2021-09-09,Departure,11:45,Osló,SK4788,SAS,11:44,Actual
2021-09-15,2021-09-09,Departure,13:00,Alicante,NO4902,Neos,13:00,Actual
2021-09-15,2021-09-09,Departure,13:35,Frankfurt,LH857,Lufthansa,13:32,Actual
2021-09-15,2021-09-09,Departure,14:00,Madríd,FI594,Icelandair,13:48,Actual
2021-09-15,2021-09-09,Departure,15:05,Edinborg,EZY6942,EasyJet,15:01,Actual
2021-09-15,2021-09-09,Departure,15:15,Kaupmannahöfn,OG904,Play,15:05,Actual
2021-09-15,2021-09-09,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,16:06,Actual
2021-09-15,2021-09-09,Departure,16:10,London Heathrow,FI454,Icelandair,16:09,Actual
2021-09-15,2021-09-09,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,16:38,Actual
2021-09-15,2021-09-09,Departure,16:50,Washington Dulles,FI645,Icelandair,16:49,Actual
2021-09-15,2021-09-09,Departure,16:50,Portland,FI665,Icelandair,16:37,Actual
2021-09-15,2021-09-09,Departure,16:55,Denver,FI671,Icelandair,16:50,Actual
2021-09-15,2021-09-09,Departure,17:00,New York Newark,FI623,Icelandair,17:54,Actual
2021-09-15,2021-09-09,Departure,17:00,New York JFK,FI615,Icelandair,17:11,Actual
2021-09-15,2021-09-09,Departure,17:05,Toronto,FI603,Icelandair,17:24,Actual
2021-09-15,2021-09-09,Departure,17:05,Seattle,FI681,Icelandair,17:35,Actual
2021-09-15,2021-09-09,Departure,17:15,Orlando,FI689,Icelandair,17:05,Actual
2021-09-15,2021-09-09,Departure,17:15,Boston,FI631,Icelandair,17:16,Actual
2021-09-15,2021-09-09,Departure,17:50,Seattle,FI683,Icelandair,17:35,Actual
2021-09-15,2021-09-09,Departure,19:20,Mílanó,W65566,Wizz Air,19:13,Actual
2021-09-15,2021-09-09,Departure,20:00,Gdansk,W61774,Wizz Air,19:55,Actual
2021-09-15,2021-09-09,Departure,21:50,Barcelona,VY8561,Vueling,21:54,Actual
2021-09-15,2021-09-08,Departure,00:10,Varsjá,W61540,Wizz Air,00:20,Actual
2021-09-15,2021-09-08,Departure,01:35,Madríd,I23661,Iberia Express,01:29,Actual
2021-09-15,2021-09-08,Departure,07:20,Munchen,FI532,Icelandair,07:14,Actual
2021-09-15,2021-09-08,Departure,07:20,Zurich,FI568,Icelandair,07:16,Actual
2021-09-15,2021-09-08,Departure,07:25,Frankfurt,FI520,Icelandair,07:39,Actual
2021-09-15,2021-09-08,Departure,07:30,Helsinki,FI342,Icelandair,07:22,Actual
2021-09-15,2021-09-08,Departure,07:30,Dublin,FI416,Icelandair,07:31,Actual
2021-09-15,2021-09-08,Departure,07:30,Tenerife South,NO3924,Neos,07:32,Actual
2021-09-15,2021-09-08,Departure,07:35,Stokkhólmur,FI306,Icelandair,07:49,Actual
2021-09-15,2021-09-08,Departure,07:40,París CDG,FI542,Icelandair,07:35,Actual
2021-09-15,2021-09-08,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,07:43,Actual
2021-09-15,2021-09-08,Departure,07:40,Amsterdam,FI500,Icelandair,07:32,Actual
2021-09-15,2021-09-08,Departure,07:40,London Heathrow,FI450,Icelandair,07:47,Actual
2021-09-15,2021-09-08,Departure,07:45,París CDG,FI544,Icelandair,07:31,Actual
2021-09-15,2021-09-08,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,07:44,Actual
2021-09-15,2021-09-08,Departure,08:40,Tenerife South,FI580,Icelandair,08:44,Actual
