CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed,Scenario
2021-10-11,2021-10-09,Departure,17:00,New York JFK,FI615,Icelandair,16:55,Actual
2021-10-11,2021-10-09,Departure,17:05,Seattle,FI681,Icelandair,17:20,Actual
2021-10-11,2021-10-09,Departure,17:05,Toronto,FI603,Icelandair,17:05,Actual
2021-10-11,2021-10-09,Departure,17:10,París Orly,TO4041,Transavia,17:03,Actual
2021-10-11,2021-10-09,Departure,17:15,Boston,FI631,Icelandair,17:13,Actual
2021-10-11,2021-10-09,Departure,17:50,Vín,W62858,Wizz Air,17:56,Actual
2021-10-11,2021-10-09,Departure,18:50,Wroclaw,W61898,Wizz Air,18:36,Actual
2021-10-11,2021-10-09,Departure,19:20,Mílanó,W65566,Wizz Air,19:36,Actual
2021-10-11,2021-10-09,Departure,19:35,Barcelona,VY8561,Vueling,19:40,Actual
2021-10-11,2021-10-09,Departure,21:05,Gdansk,W61774,Wizz Air,21:40,Actual
