CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed,Scenario
2021-09-07,2021-09-05,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,16:10,Actual
2021-09-07,2021-09-05,Departure,16:25,Stokkhólmur,FI312,Icelandair,16:19,Actual
2021-09-07,2021-09-05,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,18:02,Actual
2021-09-07,2021-09-05,Departure,16:45,Chicago,FI853,Icelandair,18:05,Actual
2021-09-07,2021-09-05,Departure,16:50,Washington Dulles,FI645,Icelandair,18:12,Actual
2021-09-07,2021-09-05,Departure,16:55,Denver,FI671,Icelandair,18:11,Actual
2021-09-07,2021-09-05,Departure,17:00,New York JFK,FI615,Icelandair,18:21,Actual
2021-09-07,2021-09-05,Departure,17:00,New York Newark,FI623,Icelandair,18:15,Actual
2021-09-07,2021-09-05,Departure,17:05,Seattle,FI681,Icelandair,18:06,Actual
2021-09-07,2021-09-05,Departure,17:05,Toronto,FI603,Icelandair,18:25,Actual
2021-09-07,2021-09-05,Departure,17:15,Boston,FI631,Icelandair,18:15,Actual
2021-09-07,2021-09-05,Departure,20:05,Amsterdam,HV6886,Transavia,20:01,Actual
2021-09-07,2021-09-05,Departure,20:50,Riga,W62598,Wizz Air,22:08,Actual
