Airline,C_Date,DateOut,DateBack,Destination,Price
Play,2021-10-17,2021-10-19,2021-10-23,ALC,123601
Play,2021-10-17,2021-10-19,2021-10-26,ALC,123601
Play,2021-10-17,2021-10-19,2021-12-21,ALC,56101
Play,2021-10-17,2021-10-23,2021-10-26,ALC,120601
Play,2021-10-17,2021-10-23,2021-12-21,ALC,53101
Play,2021-10-17,2021-10-26,2021-12-21,ALC,44851
Play,2021-10-17,2021-10-30,2021-12-21,ALC,41401
Play,2021-10-17,2021-12-03,2021-12-06,AMS,21843
Play,2021-10-17,2021-12-03,2021-12-10,AMS,20043
Play,2021-10-17,2021-12-03,2021-12-13,AMS,21843
Play,2021-10-17,2021-12-03,2021-12-16,AMS,20043
Play,2021-10-17,2021-12-03,2021-12-17,AMS,20043
Play,2021-10-17,2021-12-03,2021-12-19,AMS,21843
Play,2021-10-17,2021-12-03,2021-12-20,AMS,25068
Play,2021-10-17,2021-12-03,2021-12-24,AMS,28689
Play,2021-10-17,2021-12-06,2021-12-10,AMS,18243
Play,2021-10-17,2021-12-06,2021-12-13,AMS,20043
Play,2021-10-17,2021-12-06,2021-12-16,AMS,18243
Play,2021-10-17,2021-12-06,2021-12-17,AMS,18243
Play,2021-10-17,2021-12-06,2021-12-19,AMS,20043
Play,2021-10-17,2021-12-06,2021-12-20,AMS,23268
Play,2021-10-17,2021-12-06,2021-12-24,AMS,26889
Play,2021-10-17,2021-12-10,2021-12-13,AMS,23283
Play,2021-10-17,2021-12-10,2021-12-16,AMS,21483
Play,2021-10-17,2021-12-10,2021-12-17,AMS,21483
Play,2021-10-17,2021-12-10,2021-12-19,AMS,23283
Play,2021-10-17,2021-12-10,2021-12-20,AMS,26508
Play,2021-10-17,2021-12-10,2021-12-24,AMS,30129
Play,2021-10-17,2021-12-13,2021-12-16,AMS,18243
Play,2021-10-17,2021-12-13,2021-12-17,AMS,18243
Play,2021-10-17,2021-12-13,2021-12-19,AMS,20043
Play,2021-10-17,2021-12-13,2021-12-20,AMS,23268
Play,2021-10-17,2021-12-13,2021-12-24,AMS,26889
Play,2021-10-17,2021-12-16,2021-12-17,AMS,20043
Play,2021-10-17,2021-12-16,2021-12-19,AMS,21843
Play,2021-10-17,2021-12-16,2021-12-20,AMS,25068
Play,2021-10-17,2021-12-16,2021-12-24,AMS,28689
Play,2021-10-17,2021-12-17,2021-12-19,AMS,21843
Play,2021-10-17,2021-12-17,2021-12-20,AMS,25068
Play,2021-10-17,2021-12-17,2021-12-24,AMS,28689
Play,2021-10-17,2021-12-19,2021-12-20,AMS,26508
Play,2021-10-17,2021-12-19,2021-12-24,AMS,30129
Play,2021-10-17,2021-12-20,2021-12-24,AMS,30129
Play,2021-10-17,2021-10-18,2021-10-22,BCN,49292
Play,2021-10-17,2021-10-18,2021-10-25,BCN,67484
Play,2021-10-17,2021-10-18,2021-10-29,BCN,56684
Play,2021-10-17,2021-10-22,2021-10-25,BCN,92882
Play,2021-10-17,2021-10-22,2021-10-29,BCN,82082
Play,2021-10-17,2021-10-25,2021-10-29,BCN,53408
Play,2021-10-17,2021-10-18,2021-10-21,BER,29891
Play,2021-10-17,2021-10-18,2021-10-22,BER,29891
Play,2021-10-17,2021-10-18,2021-10-24,BER,36788
Play,2021-10-17,2021-10-18,2021-10-25,BER,36788
Play,2021-10-17,2021-10-18,2021-10-28,BER,28106
Play,2021-10-17,2021-10-18,2021-10-29,BER,28106
Play,2021-10-17,2021-10-18,2021-10-31,BER,29891
Play,2021-10-17,2021-10-18,2021-11-01,BER,29891
Play,2021-10-17,2021-10-18,2021-11-04,BER,28106
Play,2021-10-17,2021-10-18,2021-11-05,BER,28106
Play,2021-10-17,2021-10-18,2021-11-07,BER,31490
Play,2021-10-17,2021-10-18,2021-11-08,BER,29891
Play,2021-10-17,2021-10-18,2021-11-11,BER,24866
Play,2021-10-17,2021-10-18,2021-11-12,BER,26666
Play,2021-10-17,2021-10-18,2021-11-14,BER,28106
Play,2021-10-17,2021-10-18,2021-11-15,BER,31490
Play,2021-10-17,2021-10-18,2021-11-18,BER,24866
Play,2021-10-17,2021-10-18,2021-11-19,BER,28106
Play,2021-10-17,2021-10-18,2021-11-21,BER,28106
Play,2021-10-17,2021-10-18,2021-11-22,BER,33512
Play,2021-10-17,2021-10-18,2021-11-25,BER,24866
Play,2021-10-17,2021-10-18,2021-11-26,BER,26666
Play,2021-10-17,2021-10-18,2021-11-28,BER,29891
Play,2021-10-17,2021-10-18,2021-11-29,BER,35150
Play,2021-10-17,2021-10-18,2021-12-02,BER,31490
Play,2021-10-17,2021-10-18,2021-12-03,BER,28106
Play,2021-10-17,2021-10-18,2021-12-05,BER,29891
Play,2021-10-17,2021-10-18,2021-12-06,BER,38930
Play,2021-10-17,2021-10-18,2021-12-09,BER,26666
Play,2021-10-17,2021-10-18,2021-12-10,BER,28106
Play,2021-10-17,2021-10-18,2021-12-12,BER,28106
Play,2021-10-17,2021-10-18,2021-12-13,BER,38930
Play,2021-10-17,2021-10-18,2021-12-16,BER,29891
Play,2021-10-17,2021-10-18,2021-12-17,BER,33512
Play,2021-10-17,2021-10-18,2021-12-19,BER,31490
Play,2021-10-17,2021-10-18,2021-12-20,BER,35150
Play,2021-10-17,2021-10-18,2021-12-23,BER,33512
Play,2021-10-17,2021-10-18,2021-12-24,BER,31490
Play,2021-10-17,2021-10-21,2021-10-22,BER,42395
Play,2021-10-17,2021-10-21,2021-10-24,BER,49292
Play,2021-10-17,2021-10-21,2021-10-25,BER,49292
Play,2021-10-17,2021-10-21,2021-10-28,BER,40610
Play,2021-10-17,2021-10-21,2021-10-29,BER,40610
Play,2021-10-17,2021-10-21,2021-10-31,BER,42395
Play,2021-10-17,2021-10-21,2021-11-01,BER,42395
Play,2021-10-17,2021-10-21,2021-11-04,BER,40610
Play,2021-10-17,2021-10-21,2021-11-05,BER,40610
Play,2021-10-17,2021-10-21,2021-11-07,BER,43994
Play,2021-10-17,2021-10-21,2021-11-08,BER,42395
Play,2021-10-17,2021-10-21,2021-11-11,BER,37370
Play,2021-10-17,2021-10-21,2021-11-12,BER,39170
Play,2021-10-17,2021-10-21,2021-11-14,BER,40610
Play,2021-10-17,2021-10-21,2021-11-15,BER,43994
Play,2021-10-17,2021-10-21,2021-11-18,BER,37370
Play,2021-10-17,2021-10-21,2021-11-19,BER,40610
Play,2021-10-17,2021-10-21,2021-11-21,BER,40610
Play,2021-10-17,2021-10-21,2021-11-22,BER,46016
Play,2021-10-17,2021-10-21,2021-11-25,BER,37370
Play,2021-10-17,2021-10-21,2021-11-26,BER,39170
Play,2021-10-17,2021-10-21,2021-11-28,BER,42395
Play,2021-10-17,2021-10-21,2021-11-29,BER,47654
Play,2021-10-17,2021-10-21,2021-12-02,BER,43994
Play,2021-10-17,2021-10-21,2021-12-03,BER,40610
Play,2021-10-17,2021-10-21,2021-12-05,BER,42395
Play,2021-10-17,2021-10-21,2021-12-06,BER,51434
Play,2021-10-17,2021-10-21,2021-12-09,BER,39170
Play,2021-10-17,2021-10-21,2021-12-10,BER,40610
Play,2021-10-17,2021-10-21,2021-12-12,BER,40610
Play,2021-10-17,2021-10-21,2021-12-13,BER,51434
Play,2021-10-17,2021-10-21,2021-12-16,BER,42395
Play,2021-10-17,2021-10-21,2021-12-17,BER,46016
Play,2021-10-17,2021-10-21,2021-12-19,BER,43994
Play,2021-10-17,2021-10-21,2021-12-20,BER,47654
