Airline,C_Date,DateOut,DateBack,Destination,Price
Icelandair,2021-10-29,2021-11-02,2021-11-03,AMS,63545
Icelandair,2021-10-29,2021-11-02,2021-11-04,AMS,63545
Icelandair,2021-10-29,2021-11-02,2021-11-05,AMS,43545
Icelandair,2021-10-29,2021-11-02,2021-11-06,AMS,43545
Icelandair,2021-10-29,2021-11-02,2021-11-07,AMS,41845
Icelandair,2021-10-29,2021-11-02,2021-11-08,AMS,41845
Icelandair,2021-10-29,2021-11-02,2021-11-09,AMS,43545
Icelandair,2021-10-29,2021-11-02,2021-11-10,AMS,43545
Icelandair,2021-10-29,2021-11-02,2021-11-11,AMS,43545
Icelandair,2021-10-29,2021-11-02,2021-11-12,AMS,45545
Icelandair,2021-10-29,2021-11-02,2021-11-13,AMS,41845
Icelandair,2021-10-29,2021-11-02,2021-11-14,AMS,40045
Icelandair,2021-10-29,2021-11-02,2021-11-15,AMS,40045
Icelandair,2021-10-29,2021-11-02,2021-11-16,AMS,41845
Icelandair,2021-10-29,2021-11-02,2021-11-17,AMS,41845
Icelandair,2021-10-29,2021-11-02,2021-11-18,AMS,41845
Icelandair,2021-10-29,2021-11-02,2021-11-19,AMS,41845
Icelandair,2021-10-29,2021-11-02,2021-11-20,AMS,41845
Icelandair,2021-10-29,2021-11-02,2021-11-21,AMS,40045
Icelandair,2021-10-29,2021-11-02,2021-11-22,AMS,40045
Icelandair,2021-10-29,2021-11-02,2021-11-23,AMS,40045
Icelandair,2021-10-29,2021-11-02,2021-11-24,AMS,40045
Icelandair,2021-10-29,2021-11-03,2021-11-04,AMS,59545
Icelandair,2021-10-29,2021-11-03,2021-11-05,AMS,69345
Icelandair,2021-10-29,2021-11-03,2021-11-06,AMS,43545
Icelandair,2021-10-29,2021-11-03,2021-11-07,AMS,41845
Icelandair,2021-10-29,2021-11-03,2021-11-08,AMS,41845
Icelandair,2021-10-29,2021-11-03,2021-11-09,AMS,43545
Icelandair,2021-10-29,2021-11-03,2021-11-10,AMS,43545
Icelandair,2021-10-29,2021-11-03,2021-11-11,AMS,43545
Icelandair,2021-10-29,2021-11-03,2021-11-12,AMS,45545
Icelandair,2021-10-29,2021-11-03,2021-11-13,AMS,41845
Icelandair,2021-10-29,2021-11-03,2021-11-14,AMS,40045
Icelandair,2021-10-29,2021-11-03,2021-11-15,AMS,40045
Icelandair,2021-10-29,2021-11-03,2021-11-16,AMS,41845
Icelandair,2021-10-29,2021-11-03,2021-11-17,AMS,41845
Icelandair,2021-10-29,2021-11-03,2021-11-18,AMS,41845
Icelandair,2021-10-29,2021-11-03,2021-11-19,AMS,41845
Icelandair,2021-10-29,2021-11-03,2021-11-20,AMS,41845
Icelandair,2021-10-29,2021-11-03,2021-11-21,AMS,40045
Icelandair,2021-10-29,2021-11-03,2021-11-22,AMS,40045
Icelandair,2021-10-29,2021-11-03,2021-11-23,AMS,40045
Icelandair,2021-10-29,2021-11-03,2021-11-24,AMS,40045
Icelandair,2021-10-29,2021-11-03,2021-11-25,AMS,40045
Icelandair,2021-10-29,2021-11-04,2021-11-05,AMS,69345
Icelandair,2021-10-29,2021-11-04,2021-11-06,AMS,59545
Icelandair,2021-10-29,2021-11-04,2021-11-07,AMS,40045
Icelandair,2021-10-29,2021-11-04,2021-11-08,AMS,40045
Icelandair,2021-10-29,2021-11-04,2021-11-09,AMS,41845
Icelandair,2021-10-29,2021-11-04,2021-11-10,AMS,41845
Icelandair,2021-10-29,2021-11-04,2021-11-11,AMS,41845
Icelandair,2021-10-29,2021-11-04,2021-11-12,AMS,43845
Icelandair,2021-10-29,2021-11-04,2021-11-13,AMS,40045
Icelandair,2021-10-29,2021-11-04,2021-11-14,AMS,38345
Icelandair,2021-10-29,2021-11-04,2021-11-15,AMS,38345
Icelandair,2021-10-29,2021-11-04,2021-11-16,AMS,40045
Icelandair,2021-10-29,2021-11-04,2021-11-17,AMS,40045
Icelandair,2021-10-29,2021-11-04,2021-11-18,AMS,40045
Icelandair,2021-10-29,2021-11-04,2021-11-19,AMS,40045
Icelandair,2021-10-29,2021-11-04,2021-11-20,AMS,40045
Icelandair,2021-10-29,2021-11-04,2021-11-21,AMS,38345
Icelandair,2021-10-29,2021-11-04,2021-11-22,AMS,38345
Icelandair,2021-10-29,2021-11-04,2021-11-23,AMS,38345
Icelandair,2021-10-29,2021-11-04,2021-11-24,AMS,38345
Icelandair,2021-10-29,2021-11-04,2021-11-25,AMS,38345
Icelandair,2021-10-29,2021-11-04,2021-11-26,AMS,38345
Icelandair,2021-10-29,2021-11-05,2021-11-06,AMS,59545
Icelandair,2021-10-29,2021-11-05,2021-11-07,AMS,40045
Icelandair,2021-10-29,2021-11-05,2021-11-08,AMS,40045
Icelandair,2021-10-29,2021-11-05,2021-11-09,AMS,41845
Icelandair,2021-10-29,2021-11-05,2021-11-10,AMS,41845
Icelandair,2021-10-29,2021-11-05,2021-11-11,AMS,41845
Icelandair,2021-10-29,2021-11-05,2021-11-12,AMS,43845
Icelandair,2021-10-29,2021-11-05,2021-11-13,AMS,40045
Icelandair,2021-10-29,2021-11-05,2021-11-14,AMS,38345
Icelandair,2021-10-29,2021-11-05,2021-11-15,AMS,38345
Icelandair,2021-10-29,2021-11-05,2021-11-16,AMS,40045
Icelandair,2021-10-29,2021-11-05,2021-11-17,AMS,40045
Icelandair,2021-10-29,2021-11-05,2021-11-18,AMS,40045
Icelandair,2021-10-29,2021-11-05,2021-11-19,AMS,40045
Icelandair,2021-10-29,2021-11-05,2021-11-20,AMS,40045
Icelandair,2021-10-29,2021-11-05,2021-11-21,AMS,38345
Icelandair,2021-10-29,2021-11-05,2021-11-22,AMS,38345
Icelandair,2021-10-29,2021-11-05,2021-11-23,AMS,38345
Icelandair,2021-10-29,2021-11-05,2021-11-24,AMS,38345
Icelandair,2021-10-29,2021-11-05,2021-11-25,AMS,38345
Icelandair,2021-10-29,2021-11-05,2021-11-26,AMS,38345
Icelandair,2021-10-29,2021-11-05,2021-11-27,AMS,38345
Icelandair,2021-10-29,2021-11-06,2021-11-07,AMS,59545
Icelandair,2021-10-29,2021-11-06,2021-11-08,AMS,59545
Icelandair,2021-10-29,2021-11-06,2021-11-09,AMS,61345
Icelandair,2021-10-29,2021-11-06,2021-11-10,AMS,61345
Icelandair,2021-10-29,2021-11-06,2021-11-11,AMS,61345
Icelandair,2021-10-29,2021-11-06,2021-11-12,AMS,63345
Icelandair,2021-10-29,2021-11-06,2021-11-13,AMS,59545
Icelandair,2021-10-29,2021-11-06,2021-11-14,AMS,57845
Icelandair,2021-10-29,2021-11-06,2021-11-15,AMS,57845
Icelandair,2021-10-29,2021-11-06,2021-11-16,AMS,59545
Icelandair,2021-10-29,2021-11-06,2021-11-17,AMS,59545
Icelandair,2021-10-29,2021-11-06,2021-11-18,AMS,59545
Icelandair,2021-10-29,2021-11-06,2021-11-19,AMS,59545
Icelandair,2021-10-29,2021-11-06,2021-11-20,AMS,59545
Icelandair,2021-10-29,2021-11-06,2021-11-21,AMS,57845
Icelandair,2021-10-29,2021-11-06,2021-11-22,AMS,57845
Icelandair,2021-10-29,2021-11-06,2021-11-23,AMS,57845
Icelandair,2021-10-29,2021-11-06,2021-11-24,AMS,57845
Icelandair,2021-10-29,2021-11-06,2021-11-25,AMS,57845
Icelandair,2021-10-29,2021-11-06,2021-11-26,AMS,57845
Icelandair,2021-10-29,2021-11-06,2021-11-27,AMS,57845
Icelandair,2021-10-29,2021-11-06,2021-11-28,AMS,57845
Icelandair,2021-10-29,2021-11-07,2021-11-08,AMS,102545
Icelandair,2021-10-29,2021-11-07,2021-11-09,AMS,102545
Icelandair,2021-10-29,2021-11-07,2021-11-10,AMS,94545
Icelandair,2021-10-29,2021-11-07,2021-11-11,AMS,94545
Icelandair,2021-10-29,2021-11-07,2021-11-12,AMS,96545
Icelandair,2021-10-29,2021-11-07,2021-11-13,AMS,92845
Icelandair,2021-10-29,2021-11-07,2021-11-14,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-15,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-16,AMS,92845
Icelandair,2021-10-29,2021-11-07,2021-11-17,AMS,92845
Icelandair,2021-10-29,2021-11-07,2021-11-18,AMS,92845
Icelandair,2021-10-29,2021-11-07,2021-11-19,AMS,92845
Icelandair,2021-10-29,2021-11-07,2021-11-20,AMS,92845
Icelandair,2021-10-29,2021-11-07,2021-11-21,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-22,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-23,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-24,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-25,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-26,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-27,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-28,AMS,91045
Icelandair,2021-10-29,2021-11-07,2021-11-29,AMS,91045
Icelandair,2021-10-29,2021-11-08,2021-11-09,AMS,59545
Icelandair,2021-10-29,2021-11-08,2021-11-10,AMS,59545
Icelandair,2021-10-29,2021-11-08,2021-11-11,AMS,41845
Icelandair,2021-10-29,2021-11-08,2021-11-12,AMS,43845
Icelandair,2021-10-29,2021-11-08,2021-11-13,AMS,40045
Icelandair,2021-10-29,2021-11-08,2021-11-14,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-15,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-16,AMS,40045
Icelandair,2021-10-29,2021-11-08,2021-11-17,AMS,40045
Icelandair,2021-10-29,2021-11-08,2021-11-18,AMS,40045
Icelandair,2021-10-29,2021-11-08,2021-11-19,AMS,40045
Icelandair,2021-10-29,2021-11-08,2021-11-20,AMS,40045
Icelandair,2021-10-29,2021-11-08,2021-11-21,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-22,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-23,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-24,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-25,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-26,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-27,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-28,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-29,AMS,38345
Icelandair,2021-10-29,2021-11-08,2021-11-30,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-10,AMS,59545
Icelandair,2021-10-29,2021-11-09,2021-11-11,AMS,59545
Icelandair,2021-10-29,2021-11-09,2021-11-12,AMS,43845
Icelandair,2021-10-29,2021-11-09,2021-11-13,AMS,40045
Icelandair,2021-10-29,2021-11-09,2021-11-14,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-15,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-16,AMS,40045
Icelandair,2021-10-29,2021-11-09,2021-11-17,AMS,40045
Icelandair,2021-10-29,2021-11-09,2021-11-18,AMS,40045
Icelandair,2021-10-29,2021-11-09,2021-11-19,AMS,40045
Icelandair,2021-10-29,2021-11-09,2021-11-20,AMS,40045
Icelandair,2021-10-29,2021-11-09,2021-11-21,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-22,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-23,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-24,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-25,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-26,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-27,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-28,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-29,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-11-30,AMS,38345
Icelandair,2021-10-29,2021-11-09,2021-12-01,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-11,AMS,59545
Icelandair,2021-10-29,2021-11-10,2021-11-12,AMS,59545
Icelandair,2021-10-29,2021-11-10,2021-11-13,AMS,40045
Icelandair,2021-10-29,2021-11-10,2021-11-14,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-15,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-16,AMS,40045
Icelandair,2021-10-29,2021-11-10,2021-11-17,AMS,40045
Icelandair,2021-10-29,2021-11-10,2021-11-18,AMS,40045
Icelandair,2021-10-29,2021-11-10,2021-11-19,AMS,40045
Icelandair,2021-10-29,2021-11-10,2021-11-20,AMS,40045
Icelandair,2021-10-29,2021-11-10,2021-11-21,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-22,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-23,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-24,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-25,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-26,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-27,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-28,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-29,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-11-30,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-12-01,AMS,38345
Icelandair,2021-10-29,2021-11-10,2021-12-02,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-12,AMS,59545
Icelandair,2021-10-29,2021-11-11,2021-11-13,AMS,59545
Icelandair,2021-10-29,2021-11-11,2021-11-14,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-15,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-16,AMS,40045
Icelandair,2021-10-29,2021-11-11,2021-11-17,AMS,40045
Icelandair,2021-10-29,2021-11-11,2021-11-18,AMS,40045
Icelandair,2021-10-29,2021-11-11,2021-11-19,AMS,40045
Icelandair,2021-10-29,2021-11-11,2021-11-20,AMS,40045
Icelandair,2021-10-29,2021-11-11,2021-11-21,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-22,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-23,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-24,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-25,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-26,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-27,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-28,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-29,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-11-30,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-12-01,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-12-02,AMS,38345
Icelandair,2021-10-29,2021-11-11,2021-12-03,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-13,AMS,59545
Icelandair,2021-10-29,2021-11-12,2021-11-14,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-15,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-16,AMS,40045
Icelandair,2021-10-29,2021-11-12,2021-11-17,AMS,40045
Icelandair,2021-10-29,2021-11-12,2021-11-18,AMS,40045
Icelandair,2021-10-29,2021-11-12,2021-11-19,AMS,40045
Icelandair,2021-10-29,2021-11-12,2021-11-20,AMS,40045
Icelandair,2021-10-29,2021-11-12,2021-11-21,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-22,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-23,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-24,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-25,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-26,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-27,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-28,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-29,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-11-30,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-12-01,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-12-02,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-12-03,AMS,38345
Icelandair,2021-10-29,2021-11-12,2021-12-04,AMS,38345
Icelandair,2021-10-29,2021-11-13,2021-11-14,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-15,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-16,AMS,41845
Icelandair,2021-10-29,2021-11-13,2021-11-17,AMS,41845
Icelandair,2021-10-29,2021-11-13,2021-11-18,AMS,41845
Icelandair,2021-10-29,2021-11-13,2021-11-19,AMS,41845
Icelandair,2021-10-29,2021-11-13,2021-11-20,AMS,41845
Icelandair,2021-10-29,2021-11-13,2021-11-21,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-22,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-23,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-24,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-25,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-26,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-27,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-28,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-29,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-11-30,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-12-01,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-12-02,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-12-03,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-12-04,AMS,40045
Icelandair,2021-10-29,2021-11-13,2021-12-05,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-15,AMS,59545
Icelandair,2021-10-29,2021-11-14,2021-11-16,AMS,59545
Icelandair,2021-10-29,2021-11-14,2021-11-17,AMS,41845
Icelandair,2021-10-29,2021-11-14,2021-11-18,AMS,41845
Icelandair,2021-10-29,2021-11-14,2021-11-19,AMS,41845
Icelandair,2021-10-29,2021-11-14,2021-11-20,AMS,41845
Icelandair,2021-10-29,2021-11-14,2021-11-21,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-22,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-23,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-24,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-25,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-26,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-27,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-28,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-29,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-11-30,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-12-01,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-12-02,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-12-03,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-12-04,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-12-05,AMS,40045
Icelandair,2021-10-29,2021-11-14,2021-12-06,AMS,40045
Icelandair,2021-10-29,2021-11-15,2021-11-16,AMS,59545
Icelandair,2021-10-29,2021-11-15,2021-11-17,AMS,59545
Icelandair,2021-10-29,2021-11-15,2021-11-18,AMS,40045
Icelandair,2021-10-29,2021-11-15,2021-11-19,AMS,40045
Icelandair,2021-10-29,2021-11-15,2021-11-20,AMS,40045
Icelandair,2021-10-29,2021-11-15,2021-11-21,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-11-22,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-11-23,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-11-24,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-11-25,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-11-26,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-11-27,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-11-28,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-11-29,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-11-30,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-12-01,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-12-02,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-12-03,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-12-04,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-12-05,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-12-06,AMS,38345
Icelandair,2021-10-29,2021-11-15,2021-12-07,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-17,AMS,59545
Icelandair,2021-10-29,2021-11-16,2021-11-18,AMS,59545
Icelandair,2021-10-29,2021-11-16,2021-11-19,AMS,40045
Icelandair,2021-10-29,2021-11-16,2021-11-20,AMS,40045
Icelandair,2021-10-29,2021-11-16,2021-11-21,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-22,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-23,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-24,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-25,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-26,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-27,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-28,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-29,AMS,38345
Icelandair,2021-10-29,2021-11-16,2021-11-30,AMS,38345
