CreationDate,Date,Type,Scheduled,Destination,FlightNumber,Airline,Confirmed,Scenario
2021-09-05,2022-01-02,Departure,16:00,London Stansted,OG804,Play,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:00,Kaupmannahöfn,OG904,Play,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:10,Stokkhólmur,FI312,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:10,Amsterdam,FI504,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:25,Osló,FI324,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:30,London Gatwick,FI476,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,16:55,Denver,FI671,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,17:15,Boston,FI631,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,17:50,Riga,BT170,Air Baltic,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,19:55,Amsterdam,HV6886,Transavia,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,21:10,Edinborg,EZY6942,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-02,Departure,21:35,Wroclaw,W61898,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,06:30,London Stansted,OG800,Play,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,06:30,Kaupmannahöfn,OG900,Play,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,07:50,Osló,FI318,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,08:20,Las Palmas,NO1912,Neos,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,08:20,Las Palmas,FI1512,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,08:30,Tenerife South,FI1514,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,08:40,Tenerife South,FI580,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,10:35,Mílanó,W65566,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,12:20,London Gatwick,EZY8504,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,12:45,Osló,SK4788,SAS,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,15:30,Berlin Brandenburg,OG704,Play,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,15:30,París CDG,OG404,Play,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,16:45,Riga,BT170,Air Baltic,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,16:55,Denver,FI671,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,17:15,Vagar,RC402,Atlantic Airways,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,17:15,Boston,FI631,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,18:05,London Luton,EZY2298,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,18:50,Kraká,W65054,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,19:00,London Gatwick,EZY8506,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,19:55,Manchester,EZY1806,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,19:55,Amsterdam,HV6888,Transavia,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,20:25,Vilnius,W68090,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-03,Departure,22:05,Gdansk,W61774,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,07:50,Osló,FI318,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,08:20,Las Palmas,FI1512,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,08:20,Tenerife South,NO2924,Neos,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,09:00,Tenerife South,OG620,Play,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,09:00,Alicante,OG600,Play,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,10:40,Manchester,EZY1806,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,11:25,Vín,W62858,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,11:40,London Luton,EZY2296,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,11:40,Rome Fiumicino,W68266,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,11:50,London Luton,W94498,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,12:40,Kaupmannahöfn,SK596,SAS,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,12:45,Osló,SK4788,SAS,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,14:55,Frankfurt,LH857,Lufthansa,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,15:55,Edinborg,EZY6942,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,16:55,Denver,FI671,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,17:15,Boston,FI631,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,17:55,París Orly,TO4059,Transavia,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,18:25,Bristol,EZY6022,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,19:30,London Gatwick,EZY8510,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,20:10,London Luton,EZY2298,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-04,Departure,21:35,Búdapest,W62428,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,06:00,Tenerife South,NO3924,Neos,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,07:50,Osló,FI318,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,08:20,Tenerife South,FI580,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,09:00,Las Palmas,OG640,Play,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,10:40,Manchester,EZY1806,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,11:05,Manchester,TOM2311,ThomsonFly Lt.,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,11:30,Mílanó,W65566,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,11:40,London Luton,EZY2296,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,11:45,London Gatwick,TOM4309,ThomsonFly Lt.,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,12:45,Osló,SK4788,SAS,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,16:55,Denver,FI671,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,17:15,Boston,FI631,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,18:50,Alicante,NO3902,Neos,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,19:55,Amsterdam,HV6888,Transavia,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,20:10,London Luton,EZY2298,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-05,Departure,20:35,Gdansk,W61774,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,06:00,París CDG,OG400,Play,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,06:30,Kaupmannahöfn,OG900,Play,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,07:50,Osló,FI318,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,08:20,Tenerife South,NO4924,Neos,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,08:20,Alicante,FI1582,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,08:25,París CDG,FI544,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,10:25,Vín,W62858,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,10:55,Rome Fiumicino,W68266,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,11:15,Manchester,EZY1806,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,11:50,Napoli Capodichino,W68434,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,11:55,Osló,DY1171,Norwegian,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,12:15,London Heathrow,BA895,British Airways,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,12:40,Kaupmannahöfn,SK596,SAS,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,12:45,Osló,SK4788,SAS,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,14:55,Frankfurt,LH857,Lufthansa,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,15:30,Berlin Brandenburg,OG704,Play,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,15:55,Bristol,EZY6022,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,16:00,London Stansted,OG804,Play,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,16:10,Amsterdam,FI504,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,16:55,Denver,FI671,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,17:15,Boston,FI631,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,17:15,Vancouver,FI697,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,17:15,Orlando,FI689,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,18:05,London Luton,EZY2298,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,18:50,Wroclaw,W61898,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,19:30,London Gatwick,EZY8508,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,21:15,Katowice,W61168,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,21:30,Búdapest,W62428,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-06,Departure,21:35,London Luton,W94498,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,01:10,Varsjá,W61540,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,06:00,Akureyri,NO5924,Neos,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,06:00,Berlin Brandenburg,OG700,Play,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,06:30,London Stansted,OG800,Play,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:20,Munchen,FI532,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:20,Zurich,FI568,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:25,Frankfurt,FI520,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:30,Helsinki,FI342,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:35,París CDG,FI542,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:35,Stokkhólmur,FI306,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:35,Glasgow,FI430,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:40,London Heathrow,FI450,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:40,Amsterdam,FI500,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:40,Hamborg,FI510,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:40,Brussel,FI554,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:40,Berlin Brandenburg,FI528,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:45,Kaupmannahöfn,FI204,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:45,London Gatwick,FI470,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:45,París CDG,FI544,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:45,Dublin,FI416,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,07:50,Osló,FI318,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,08:00,Manchester,FI440,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,08:00,Kaupmannahöfn,FI206,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,10:35,Mílanó,W65566,Wizz Air,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,11:10,Amsterdam,HV6888,Transavia,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,11:20,Kaupmannahöfn,SK596,SAS,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,11:25,Vagar,RC402,Atlantic Airways,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,12:20,London Gatwick,EZY8504,EasyJet,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,12:25,London Heathrow,BA895,British Airways,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,12:45,Osló,SK4788,SAS,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,14:00,Kaupmannahöfn,FI212,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,15:30,París CDG,OG404,Play,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,16:00,Kaupmannahöfn,OG904,Play,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,16:10,Kaupmannahöfn,FI216,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,16:20,London Heathrow,FI454,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,16:45,Riga,BT170,Air Baltic,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,16:45,Minneapolis St Paul,FI657,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,16:45,Chicago,FI853,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,16:50,Washington Dulles,FI645,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,16:55,Denver,FI671,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,17:00,New York JFK,FI615,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,17:00,New York Newark,FI623,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,17:05,Seattle,FI681,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,17:05,Toronto,FI603,Icelandair,Á áætlun,Plan
2021-09-05,2022-01-07,Departure,17:15,Boston,FI631,Icelandair,Á áætlun,Plan
